Hourly Year,Year,Month,Day,Day,Houre,Day,Rtot,Rr,Rmyc,Ra,Rh
20-Sep-07,2007,9,20,263,20,263.8,3.48,9999,9999,9999,9999
20-Sep-07,2007,9,20,263,21,263.8,3.47,9999,9999,9999,9999
20-Sep-07,2007,9,20,263,22,263.9,3.37,9999,9999,9999,9999
20-Sep-07,2007,9,20,263,23,263.9,3.45,9999,9999,9999,9999
21-Sep-07,2007,9,21,263,24,264,3.4,9999,9999,9999,9999
21-Sep-07,2007,9,21,264,1,264,3.41,9999,9999,9999,9999
21-Sep-07,2007,9,21,264,2,264,3.25,9999,9999,9999,9999
21-Sep-07,2007,9,21,264,3,264.1,3.34,9999,9999,9999,9999
21-Sep-07,2007,9,21,264,4,264.1,3.45,9999,9999,9999,9999
21-Sep-07,2007,9,21,264,5,264.2,3.41,9999,9999,9999,9999
21-Sep-07,2007,9,21,264,6,264.2,3.46,9999,9999,9999,9999
21-Sep-07,2007,9,21,264,7,264.2,3.23,9999,9999,9999,9999
21-Sep-07,2007,9,21,264,8,264.3,3.25,9999,9999,9999,9999
21-Sep-07,2007,9,21,264,9,264.3,3.18,9999,9999,9999,9999
21-Sep-07,2007,9,21,264,10,264.4,2.9,9999,9999,9999,9999
21-Sep-07,2007,9,21,264,11,264.4,3.29,9999,9999,9999,9999
21-Sep-07,2007,9,21,264,12,264.5,2.85,9999,9999,9999,9999
21-Sep-07,2007,9,21,264,13,264.5,2.95,9999,9999,9999,9999
21-Sep-07,2007,9,21,264,14,264.5,2.97,9999,9999,9999,9999
21-Sep-07,2007,9,21,264,15,264.6,3.04,9999,9999,9999,9999
21-Sep-07,2007,9,21,264,16,264.6,3.05,9999,9999,9999,9999
21-Sep-07,2007,9,21,264,17,264.7,3.17,9999,9999,9999,9999
21-Sep-07,2007,9,21,264,18,264.7,3.4,9999,9999,9999,9999
21-Sep-07,2007,9,21,264,19,264.7,3.46,9999,9999,9999,9999
21-Sep-07,2007,9,21,264,20,264.8,3.43,9999,9999,9999,9999
21-Sep-07,2007,9,21,264,21,264.8,3.46,9999,9999,9999,9999
21-Sep-07,2007,9,21,264,22,264.9,3.5,9999,9999,9999,9999
21-Sep-07,2007,9,21,264,23,264.9,3.47,9999,9999,9999,9999
22-Sep-07,2007,9,22,264,24,265,3.46,9999,9999,9999,9999
22-Sep-07,2007,9,22,265,1,265,3.64,9999,9999,9999,9999
22-Sep-07,2007,9,22,265,2,265,3.74,9999,9999,9999,9999
22-Sep-07,2007,9,22,265,3,265.1,3.78,9999,9999,9999,9999
22-Sep-07,2007,9,22,265,4,265.1,3.73,9999,9999,9999,9999
22-Sep-07,2007,9,22,265,5,265.2,3.81,9999,9999,9999,9999
22-Sep-07,2007,9,22,265,6,265.2,3.4,9999,9999,9999,9999
22-Sep-07,2007,9,22,265,7,265.2,3.21,9999,9999,9999,9999
22-Sep-07,2007,9,22,265,8,265.3,3.31,9999,9999,9999,9999
22-Sep-07,2007,9,22,265,9,265.3,3.2,9999,9999,9999,9999
22-Sep-07,2007,9,22,265,10,265.4,3.44,9999,9999,9999,9999
22-Sep-07,2007,9,22,265,11,265.4,3.21,9999,9999,9999,9999
22-Sep-07,2007,9,22,265,12,265.5,3.45,9999,9999,9999,9999
22-Sep-07,2007,9,22,265,13,265.5,3.54,9999,9999,9999,9999
22-Sep-07,2007,9,22,265,14,265.5,3.69,9999,9999,9999,9999
22-Sep-07,2007,9,22,265,15,265.6,3.44,9999,9999,9999,9999
22-Sep-07,2007,9,22,265,16,265.6,3.6,9999,9999,9999,9999
22-Sep-07,2007,9,22,265,17,265.7,3.62,9999,9999,9999,9999
22-Sep-07,2007,9,22,265,18,265.7,3.81,9999,9999,9999,9999
22-Sep-07,2007,9,22,265,19,265.7,3.89,9999,9999,9999,9999
22-Sep-07,2007,9,22,265,20,265.8,3.58,9999,9999,9999,9999
22-Sep-07,2007,9,22,265,21,265.8,3.49,9999,9999,9999,9999
22-Sep-07,2007,9,22,265,22,265.9,3.24,9999,9999,9999,9999
22-Sep-07,2007,9,22,265,23,265.9,3.28,9999,9999,9999,9999
23-Sep-07,2007,9,23,265,24,266,3.15,9999,9999,9999,9999
23-Sep-07,2007,9,23,266,1,266,3.19,9999,9999,9999,9999
23-Sep-07,2007,9,23,266,2,266,3.19,9999,9999,9999,9999
23-Sep-07,2007,9,23,266,3,266.1,3.02,9999,9999,9999,9999
23-Sep-07,2007,9,23,266,4,266.1,2.98,9999,9999,9999,9999
23-Sep-07,2007,9,23,266,5,266.2,3.05,9999,9999,9999,9999
23-Sep-07,2007,9,23,266,6,266.2,2.99,9999,9999,9999,9999
23-Sep-07,2007,9,23,266,7,266.2,3.02,9999,9999,9999,9999
23-Sep-07,2007,9,23,266,8,266.3,2.93,9999,9999,9999,9999
23-Sep-07,2007,9,23,266,9,266.3,2.86,9999,9999,9999,9999
23-Sep-07,2007,9,23,266,10,266.4,3.03,9999,9999,9999,9999
23-Sep-07,2007,9,23,266,11,266.4,2.77,9999,9999,9999,9999
23-Sep-07,2007,9,23,266,12,266.5,2.84,9999,9999,9999,9999
23-Sep-07,2007,9,23,266,13,266.5,2.87,9999,9999,9999,9999
23-Sep-07,2007,9,23,266,14,266.5,2.84,9999,9999,9999,9999
23-Sep-07,2007,9,23,266,15,266.6,3,9999,9999,9999,9999
23-Sep-07,2007,9,23,266,16,266.6,3.04,9999,9999,9999,9999
23-Sep-07,2007,9,23,266,17,266.7,3.08,9999,9999,9999,9999
23-Sep-07,2007,9,23,266,18,266.7,3.02,9999,9999,9999,9999
23-Sep-07,2007,9,23,266,19,266.7,3.15,9999,9999,9999,9999
23-Sep-07,2007,9,23,266,20,266.8,2.99,9999,9999,9999,9999
23-Sep-07,2007,9,23,266,21,266.8,3.16,9999,9999,9999,9999
23-Sep-07,2007,9,23,266,22,266.9,3.33,9999,9999,9999,9999
23-Sep-07,2007,9,23,266,23,266.9,3.38,9999,9999,9999,9999
24-Sep-07,2007,9,24,266,24,267,3.34,9999,9999,9999,9999
24-Sep-07,2007,9,24,267,1,267,3.43,9999,9999,9999,9999
24-Sep-07,2007,9,24,267,2,267,3.28,9999,9999,9999,9999
24-Sep-07,2007,9,24,267,3,267.1,3.29,9999,9999,9999,9999
24-Sep-07,2007,9,24,267,4,267.1,3.09,9999,9999,9999,9999
24-Sep-07,2007,9,24,267,5,267.2,3.15,9999,9999,9999,9999
24-Sep-07,2007,9,24,267,6,267.2,2.91,9999,9999,9999,9999
24-Sep-07,2007,9,24,267,7,267.2,2.23,9999,9999,9999,9999
24-Sep-07,2007,9,24,267,8,267.3,2.34,9999,9999,9999,9999
24-Sep-07,2007,9,24,267,9,267.3,2.44,9999,9999,9999,9999
24-Sep-07,2007,9,24,267,10,267.4,2.53,9999,9999,9999,9999
24-Sep-07,2007,9,24,267,11,267.4,2.63,9999,9999,9999,9999
24-Sep-07,2007,9,24,267,12,267.5,2.56,9999,9999,9999,9999
24-Sep-07,2007,9,24,267,13,267.5,2.67,9999,9999,9999,9999
24-Sep-07,2007,9,24,267,14,267.5,2.65,9999,9999,9999,9999
24-Sep-07,2007,9,24,267,15,267.6,2.67,9999,9999,9999,9999
24-Sep-07,2007,9,24,267,16,267.6,2.75,9999,9999,9999,9999
24-Sep-07,2007,9,24,267,17,267.7,2.82,9999,9999,9999,9999
24-Sep-07,2007,9,24,267,18,267.7,2.87,9999,9999,9999,9999
24-Sep-07,2007,9,24,267,19,267.7,2.91,9999,9999,9999,9999
24-Sep-07,2007,9,24,267,20,267.8,2.91,9999,9999,9999,9999
24-Sep-07,2007,9,24,267,21,267.8,2.83,9999,9999,9999,9999
24-Sep-07,2007,9,24,267,22,267.9,2.77,9999,9999,9999,9999
24-Sep-07,2007,9,24,267,23,267.9,2.74,9999,9999,9999,9999
25-Sep-07,2007,9,25,267,24,268,2.73,9999,9999,9999,9999
25-Sep-07,2007,9,25,268,1,268,2.76,9999,9999,9999,9999
25-Sep-07,2007,9,25,268,2,268,2.69,9999,9999,9999,9999
25-Sep-07,2007,9,25,268,3,268.1,2.67,9999,9999,9999,9999
25-Sep-07,2007,9,25,268,4,268.1,2.66,9999,9999,9999,9999
25-Sep-07,2007,9,25,268,5,268.2,2.71,9999,9999,9999,9999
25-Sep-07,2007,9,25,268,6,268.2,2.72,9999,9999,9999,9999
25-Sep-07,2007,9,25,268,7,268.2,2.53,9999,9999,9999,9999
25-Sep-07,2007,9,25,268,8,268.3,2.62,9999,9999,9999,9999
25-Sep-07,2007,9,25,268,9,268.3,2.43,9999,9999,9999,9999
25-Sep-07,2007,9,25,268,10,268.4,2.35,9999,9999,9999,9999
25-Sep-07,2007,9,25,268,11,268.4,2.54,9999,9999,9999,9999
25-Sep-07,2007,9,25,268,12,268.5,2.47,9999,9999,9999,9999
25-Sep-07,2007,9,25,268,13,268.5,2.56,9999,9999,9999,9999
25-Sep-07,2007,9,25,268,14,268.5,2.63,9999,9999,9999,9999
25-Sep-07,2007,9,25,268,15,268.6,2.63,9999,9999,9999,9999
25-Sep-07,2007,9,25,268,16,268.6,2.33,9999,9999,9999,9999
25-Sep-07,2007,9,25,268,17,268.7,2.59,9999,9999,9999,9999
25-Sep-07,2007,9,25,268,18,268.7,2.7,9999,9999,9999,9999
25-Sep-07,2007,9,25,268,19,268.7,2.81,9999,9999,9999,9999
25-Sep-07,2007,9,25,268,20,268.8,2.64,9999,9999,9999,9999
25-Sep-07,2007,9,25,268,21,268.8,2.59,9999,9999,9999,9999
25-Sep-07,2007,9,25,268,22,268.9,2.56,9999,9999,9999,9999
25-Sep-07,2007,9,25,268,23,268.9,2.53,9999,9999,9999,9999
26-Sep-07,2007,9,26,268,24,269,2.6,9999,9999,9999,9999
26-Sep-07,2007,9,26,269,1,269,2.61,9999,9999,9999,9999
26-Sep-07,2007,9,26,269,2,269,2.57,9999,9999,9999,9999
26-Sep-07,2007,9,26,269,3,269.1,2.64,9999,9999,9999,9999
26-Sep-07,2007,9,26,269,4,269.1,2.54,9999,9999,9999,9999
26-Sep-07,2007,9,26,269,5,269.2,2.53,9999,9999,9999,9999
26-Sep-07,2007,9,26,269,6,269.2,2.49,9999,9999,9999,9999
26-Sep-07,2007,9,26,269,7,269.2,2.36,9999,9999,9999,9999
26-Sep-07,2007,9,26,269,8,269.3,2.4,9999,9999,9999,9999
26-Sep-07,2007,9,26,269,9,269.3,2.34,9999,9999,9999,9999
26-Sep-07,2007,9,26,269,10,269.4,2.24,9999,9999,9999,9999
26-Sep-07,2007,9,26,269,11,269.4,2.45,9999,9999,9999,9999
26-Sep-07,2007,9,26,269,12,269.5,2.26,9999,9999,9999,9999
26-Sep-07,2007,9,26,269,13,269.5,2.21,9999,9999,9999,9999
26-Sep-07,2007,9,26,269,14,269.5,2.24,9999,9999,9999,9999
26-Sep-07,2007,9,26,269,15,269.6,2.22,9999,9999,9999,9999
26-Sep-07,2007,9,26,269,16,269.6,2.31,9999,9999,9999,9999
26-Sep-07,2007,9,26,269,17,269.7,2.29,9999,9999,9999,9999
26-Sep-07,2007,9,26,269,18,269.7,2.21,9999,9999,9999,9999
26-Sep-07,2007,9,26,269,19,269.7,2.4,9999,9999,9999,9999
26-Sep-07,2007,9,26,269,20,269.8,2.21,9999,9999,9999,9999
26-Sep-07,2007,9,26,269,21,269.8,2.18,9999,9999,9999,9999
26-Sep-07,2007,9,26,269,22,269.9,2.26,9999,9999,9999,9999
26-Sep-07,2007,9,26,269,23,269.9,2.12,9999,9999,9999,9999
27-Sep-07,2007,9,27,269,24,270,2.17,9999,9999,9999,9999
27-Sep-07,2007,9,27,270,1,270,2.11,9999,9999,9999,9999
27-Sep-07,2007,9,27,270,2,270,2.06,9999,9999,9999,9999
27-Sep-07,2007,9,27,270,3,270.1,2.01,9999,9999,9999,9999
27-Sep-07,2007,9,27,270,4,270.1,2.05,9999,9999,9999,9999
27-Sep-07,2007,9,27,270,5,270.2,2.07,9999,9999,9999,9999
27-Sep-07,2007,9,27,270,6,270.2,2.04,9999,9999,9999,9999
27-Sep-07,2007,9,27,270,7,270.2,2.04,9999,9999,9999,9999
27-Sep-07,2007,9,27,270,8,270.3,1.97,9999,9999,9999,9999
27-Sep-07,2007,9,27,270,9,270.3,1.95,9999,9999,9999,9999
27-Sep-07,2007,9,27,270,10,270.4,1.89,9999,9999,9999,9999
27-Sep-07,2007,9,27,270,11,270.4,1.96,9999,9999,9999,9999
27-Sep-07,2007,9,27,270,12,270.5,1.93,9999,9999,9999,9999
27-Sep-07,2007,9,27,270,13,270.5,1.98,9999,9999,9999,9999
27-Sep-07,2007,9,27,270,14,270.5,2.07,9999,9999,9999,9999
27-Sep-07,2007,9,27,270,15,270.6,9999,9999,9999,9999,9999
27-Sep-07,2007,9,27,270,16,270.6,2.06,9999,9999,9999,9999
27-Sep-07,2007,9,27,270,17,270.7,2.21,9999,9999,9999,9999
27-Sep-07,2007,9,27,270,18,270.7,9999,9999,9999,9999,9999
27-Sep-07,2007,9,27,270,19,270.7,2.3,9999,9999,9999,9999
27-Sep-07,2007,9,27,270,20,270.8,2.27,9999,9999,9999,9999
27-Sep-07,2007,9,27,270,21,270.8,2.28,9999,9999,9999,9999
27-Sep-07,2007,9,27,270,22,270.9,9999,9999,9999,9999,9999
27-Sep-07,2007,9,27,270,23,270.9,2.31,9999,9999,9999,9999
28-Sep-07,2007,9,28,270,24,271,2.28,9999,9999,9999,9999
28-Sep-07,2007,9,28,271,1,271,2.2,9999,9999,9999,9999
28-Sep-07,2007,9,28,271,2,271,9999,9999,9999,9999,9999
28-Sep-07,2007,9,28,271,3,271.1,2.27,9999,9999,9999,9999
28-Sep-07,2007,9,28,271,4,271.1,2.23,9999,9999,9999,9999
28-Sep-07,2007,9,28,271,5,271.2,9999,9999,9999,9999,9999
28-Sep-07,2007,9,28,271,6,271.2,2.33,9999,9999,9999,9999
28-Sep-07,2007,9,28,271,7,271.2,2.25,9999,9999,9999,9999
28-Sep-07,2007,9,28,271,8,271.3,2.21,9999,9999,9999,9999
28-Sep-07,2007,9,28,271,9,271.3,9999,9999,9999,9999,9999
28-Sep-07,2007,9,28,271,10,271.4,2.23,9999,9999,9999,9999
28-Sep-07,2007,9,28,271,11,271.4,2.42,9999,9999,9999,9999
28-Sep-07,2007,9,28,271,12,271.5,2.27,9999,9999,9999,9999
28-Sep-07,2007,9,28,271,13,271.5,9999,9999,9999,9999,9999
28-Sep-07,2007,9,28,271,14,271.5,1.93,9999,9999,9999,9999
28-Sep-07,2007,9,28,271,15,271.6,1.89,9999,9999,9999,9999
28-Sep-07,2007,9,28,271,16,271.6,9999,9999,9999,9999,9999
28-Sep-07,2007,9,28,271,17,271.7,2.07,9999,9999,9999,9999
28-Sep-07,2007,9,28,271,18,271.7,2.13,9999,9999,9999,9999
28-Sep-07,2007,9,28,271,19,271.7,2.2,9999,9999,9999,9999
28-Sep-07,2007,9,28,271,20,271.8,9999,9999,9999,9999,9999
28-Sep-07,2007,9,28,271,21,271.8,2.34,9999,9999,9999,9999
28-Sep-07,2007,9,28,271,22,271.9,2.47,9999,9999,9999,9999
28-Sep-07,2007,9,28,271,23,271.9,9999,9999,9999,9999,9999
29-Sep-07,2007,9,29,271,24,272,2.64,9999,9999,9999,9999
29-Sep-07,2007,9,29,272,1,272,2.64,9999,9999,9999,9999
29-Sep-07,2007,9,29,272,2,272,2.6,9999,9999,9999,9999
29-Sep-07,2007,9,29,272,3,272.1,9999,9999,9999,9999,9999
29-Sep-07,2007,9,29,272,4,272.1,2.68,9999,9999,9999,9999
29-Sep-07,2007,9,29,272,5,272.2,2.8,9999,9999,9999,9999
29-Sep-07,2007,9,29,272,6,272.2,2.83,9999,9999,9999,9999
29-Sep-07,2007,9,29,272,7,272.2,9999,9999,9999,9999,9999
29-Sep-07,2007,9,29,272,8,272.3,2.52,9999,9999,9999,9999
29-Sep-07,2007,9,29,272,9,272.3,2.31,9999,9999,9999,9999
29-Sep-07,2007,9,29,272,10,272.4,9999,9999,9999,9999,9999
29-Sep-07,2007,9,29,272,11,272.4,2.52,9999,9999,9999,9999
29-Sep-07,2007,9,29,272,12,272.5,2.74,9999,9999,9999,9999
29-Sep-07,2007,9,29,272,13,272.5,2.76,9999,9999,9999,9999
29-Sep-07,2007,9,29,272,14,272.5,9999,9999,9999,9999,9999
29-Sep-07,2007,9,29,272,15,272.6,3.06,9999,9999,9999,9999
29-Sep-07,2007,9,29,272,16,272.6,3.1,9999,9999,9999,9999
29-Sep-07,2007,9,29,272,17,272.7,3.21,9999,9999,9999,9999
29-Sep-07,2007,9,29,272,18,272.7,9999,9999,9999,9999,9999
29-Sep-07,2007,9,29,272,19,272.7,2.84,9999,9999,9999,9999
29-Sep-07,2007,9,29,272,20,272.8,2.79,9999,9999,9999,9999
29-Sep-07,2007,9,29,272,21,272.8,9999,9999,9999,9999,9999
29-Sep-07,2007,9,29,272,22,272.9,2.69,9999,9999,9999,9999
29-Sep-07,2007,9,29,272,23,272.9,2.73,9999,9999,9999,9999
30-Sep-07,2007,9,30,272,24,273,2.68,9999,9999,9999,9999
30-Sep-07,2007,9,30,273,1,273,9999,9999,9999,9999,9999
30-Sep-07,2007,9,30,273,2,273,2.6,9999,9999,9999,9999
30-Sep-07,2007,9,30,273,3,273.1,2.48,9999,9999,9999,9999
30-Sep-07,2007,9,30,273,4,273.1,2.54,9999,9999,9999,9999
30-Sep-07,2007,9,30,273,5,273.2,9999,9999,9999,9999,9999
30-Sep-07,2007,9,30,273,6,273.2,2.48,9999,9999,9999,9999
30-Sep-07,2007,9,30,273,7,273.2,2.46,9999,9999,9999,9999
30-Sep-07,2007,9,30,273,8,273.3,9999,9999,9999,9999,9999
30-Sep-07,2007,9,30,273,9,273.3,2.47,9999,9999,9999,9999
30-Sep-07,2007,9,30,273,10,273.4,2.47,9999,9999,9999,9999
30-Sep-07,2007,9,30,273,11,273.4,2.36,9999,9999,9999,9999
30-Sep-07,2007,9,30,273,12,273.5,9999,9999,9999,9999,9999
30-Sep-07,2007,9,30,273,13,273.5,2.48,9999,9999,9999,9999
30-Sep-07,2007,9,30,273,14,273.5,2.77,9999,9999,9999,9999
30-Sep-07,2007,9,30,273,15,273.6,2.98,9999,9999,9999,9999
30-Sep-07,2007,9,30,273,16,273.6,9999,9999,9999,9999,9999
30-Sep-07,2007,9,30,273,17,273.7,2.94,9999,9999,9999,9999
30-Sep-07,2007,9,30,273,18,273.7,2.82,9999,9999,9999,9999
30-Sep-07,2007,9,30,273,19,273.7,9999,9999,9999,9999,9999
30-Sep-07,2007,9,30,273,20,273.8,2.75,9999,9999,9999,9999
30-Sep-07,2007,9,30,273,21,273.8,2.69,9999,9999,9999,9999
30-Sep-07,2007,9,30,273,22,273.9,2.71,9999,9999,9999,9999
30-Sep-07,2007,9,30,273,23,273.9,9999,9999,9999,9999,9999
01-Oct-07,2007,10,1,273,24,274,2.61,9999,9999,9999,9999
01-Oct-07,2007,10,1,274,1,274,2.64,9999,9999,9999,9999
01-Oct-07,2007,10,1,274,2,274,2.57,9999,9999,9999,9999
01-Oct-07,2007,10,1,274,3,274.1,9999,9999,9999,9999,9999
01-Oct-07,2007,10,1,274,4,274.1,2.46,9999,9999,9999,9999
01-Oct-07,2007,10,1,274,5,274.2,2.52,9999,9999,9999,9999
01-Oct-07,2007,10,1,274,6,274.2,9999,9999,9999,9999,9999
01-Oct-07,2007,10,1,274,7,274.2,2.5,9999,9999,9999,9999
01-Oct-07,2007,10,1,274,8,274.3,2.47,9999,9999,9999,9999
01-Oct-07,2007,10,1,274,9,274.3,2.27,9999,9999,9999,9999
01-Oct-07,2007,10,1,274,10,274.4,9999,9999,9999,9999,9999
01-Oct-07,2007,10,1,274,11,274.4,2.15,9999,9999,9999,9999
01-Oct-07,2007,10,1,274,12,274.5,2.25,9999,9999,9999,9999
01-Oct-07,2007,10,1,274,13,274.5,2.33,9999,9999,9999,9999
01-Oct-07,2007,10,1,274,14,274.5,9999,9999,9999,9999,9999
01-Oct-07,2007,10,1,274,15,274.6,2.35,9999,9999,9999,9999
01-Oct-07,2007,10,1,274,16,274.6,2.44,9999,9999,9999,9999
01-Oct-07,2007,10,1,274,17,274.7,9999,9999,9999,9999,9999
01-Oct-07,2007,10,1,274,18,274.7,2.49,9999,9999,9999,9999
01-Oct-07,2007,10,1,274,19,274.7,2.6,9999,9999,9999,9999
01-Oct-07,2007,10,1,274,20,274.8,2.61,9999,9999,9999,9999
01-Oct-07,2007,10,1,274,21,274.8,9999,9999,9999,9999,9999
01-Oct-07,2007,10,1,274,22,274.9,2.59,9999,9999,9999,9999
01-Oct-07,2007,10,1,274,23,274.9,2.7,9999,9999,9999,9999
02-Oct-07,2007,10,2,274,24,275,9999,9999,9999,9999,9999
02-Oct-07,2007,10,2,275,1,275,2.57,9999,9999,9999,9999
02-Oct-07,2007,10,2,275,2,275,2.65,9999,9999,9999,9999
02-Oct-07,2007,10,2,275,3,275.1,2.68,9999,9999,9999,9999
02-Oct-07,2007,10,2,275,4,275.1,9999,9999,9999,9999,9999
02-Oct-07,2007,10,2,275,5,275.2,2.72,9999,9999,9999,9999
02-Oct-07,2007,10,2,275,6,275.2,2.62,9999,9999,9999,9999
02-Oct-07,2007,10,2,275,7,275.2,2.74,9999,9999,9999,9999
02-Oct-07,2007,10,2,275,8,275.3,9999,9999,9999,9999,9999
02-Oct-07,2007,10,2,275,9,275.3,2.58,9999,9999,9999,9999
02-Oct-07,2007,10,2,275,10,275.4,2.7,9999,9999,9999,9999
02-Oct-07,2007,10,2,275,11,275.4,9999,9999,9999,9999,9999
02-Oct-07,2007,10,2,275,12,275.5,2.91,9999,9999,9999,9999
02-Oct-07,2007,10,2,275,13,275.5,2.92,9999,9999,9999,9999
02-Oct-07,2007,10,2,275,14,275.5,2.93,9999,9999,9999,9999
02-Oct-07,2007,10,2,275,15,275.6,2.97,9999,9999,9999,9999
02-Oct-07,2007,10,2,275,16,275.6,2.98,9999,9999,9999,9999
02-Oct-07,2007,10,2,275,17,275.7,3.06,9999,9999,9999,9999
02-Oct-07,2007,10,2,275,18,275.7,3.12,9999,9999,9999,9999
02-Oct-07,2007,10,2,275,19,275.7,3.18,9999,9999,9999,9999
02-Oct-07,2007,10,2,275,20,275.8,3.17,9999,9999,9999,9999
02-Oct-07,2007,10,2,275,21,275.8,3.18,9999,9999,9999,9999
02-Oct-07,2007,10,2,275,22,275.9,3.13,9999,9999,9999,9999
02-Oct-07,2007,10,2,275,23,275.9,3.13,9999,9999,9999,9999
03-Oct-07,2007,10,3,275,24,276,3.17,9999,9999,9999,9999
03-Oct-07,2007,10,3,276,1,276,3.19,9999,9999,9999,9999
03-Oct-07,2007,10,3,276,2,276,3.19,9999,9999,9999,9999
03-Oct-07,2007,10,3,276,3,276.1,3.13,9999,9999,9999,9999
03-Oct-07,2007,10,3,276,4,276.1,3.1,9999,9999,9999,9999
03-Oct-07,2007,10,3,276,5,276.2,3.21,9999,9999,9999,9999
03-Oct-07,2007,10,3,276,6,276.2,3.22,9999,9999,9999,9999
03-Oct-07,2007,10,3,276,7,276.2,3.13,9999,9999,9999,9999
03-Oct-07,2007,10,3,276,8,276.3,2.98,9999,9999,9999,9999
03-Oct-07,2007,10,3,276,9,276.3,2.97,9999,9999,9999,9999
03-Oct-07,2007,10,3,276,10,276.4,2.95,9999,9999,9999,9999
03-Oct-07,2007,10,3,276,11,276.4,3.18,9999,9999,9999,9999
03-Oct-07,2007,10,3,276,12,276.5,3.4,9999,9999,9999,9999
03-Oct-07,2007,10,3,276,13,276.5,3.33,9999,9999,9999,9999
03-Oct-07,2007,10,3,276,14,276.5,3.41,9999,9999,9999,9999
03-Oct-07,2007,10,3,276,15,276.6,3.42,9999,9999,9999,9999
03-Oct-07,2007,10,3,276,16,276.6,3.3,9999,9999,9999,9999
03-Oct-07,2007,10,3,276,17,276.7,3.41,9999,9999,9999,9999
03-Oct-07,2007,10,3,276,18,276.7,3.28,9999,9999,9999,9999
03-Oct-07,2007,10,3,276,19,276.7,3.16,9999,9999,9999,9999
03-Oct-07,2007,10,3,276,20,276.8,2.93,9999,9999,9999,9999
03-Oct-07,2007,10,3,276,21,276.8,2.97,9999,9999,9999,9999
03-Oct-07,2007,10,3,276,22,276.9,2.88,9999,9999,9999,9999
03-Oct-07,2007,10,3,276,23,276.9,2.78,9999,9999,9999,9999
04-Oct-07,2007,10,4,276,24,277,2.81,9999,9999,9999,9999
04-Oct-07,2007,10,4,277,1,277,2.81,9999,9999,9999,9999
04-Oct-07,2007,10,4,277,2,277,2.62,9999,9999,9999,9999
04-Oct-07,2007,10,4,277,3,277.1,2.67,9999,9999,9999,9999
04-Oct-07,2007,10,4,277,4,277.1,2.77,9999,9999,9999,9999
04-Oct-07,2007,10,4,277,5,277.2,2.74,9999,9999,9999,9999
04-Oct-07,2007,10,4,277,6,277.2,2.81,9999,9999,9999,9999
04-Oct-07,2007,10,4,277,7,277.2,2.87,9999,9999,9999,9999
04-Oct-07,2007,10,4,277,8,277.3,2.7,9999,9999,9999,9999
04-Oct-07,2007,10,4,277,9,277.3,2.66,9999,9999,9999,9999
04-Oct-07,2007,10,4,277,10,277.4,2.62,9999,9999,9999,9999
04-Oct-07,2007,10,4,277,11,277.4,2.73,9999,9999,9999,9999
04-Oct-07,2007,10,4,277,12,277.5,2.79,9999,9999,9999,9999
04-Oct-07,2007,10,4,277,13,277.5,2.7,9999,9999,9999,9999
04-Oct-07,2007,10,4,277,14,277.5,2.79,9999,9999,9999,9999
04-Oct-07,2007,10,4,277,15,277.6,2.85,9999,9999,9999,9999
04-Oct-07,2007,10,4,277,16,277.6,2.82,9999,9999,9999,9999
04-Oct-07,2007,10,4,277,17,277.7,3.02,9999,9999,9999,9999
04-Oct-07,2007,10,4,277,18,277.7,2.95,9999,9999,9999,9999
04-Oct-07,2007,10,4,277,19,277.7,2.81,9999,9999,9999,9999
04-Oct-07,2007,10,4,277,20,277.8,2.64,9999,9999,9999,9999
04-Oct-07,2007,10,4,277,21,277.8,2.62,9999,9999,9999,9999
04-Oct-07,2007,10,4,277,22,277.9,2.52,9999,9999,9999,9999
04-Oct-07,2007,10,4,277,23,277.9,2.41,9999,9999,9999,9999
05-Oct-07,2007,10,5,277,24,278,2.45,9999,9999,9999,9999
05-Oct-07,2007,10,5,278,1,278,2.44,9999,9999,9999,9999
05-Oct-07,2007,10,5,278,2,278,2.32,9999,9999,9999,9999
05-Oct-07,2007,10,5,278,3,278.1,2.24,9999,9999,9999,9999
05-Oct-07,2007,10,5,278,4,278.1,2.23,9999,9999,9999,9999
05-Oct-07,2007,10,5,278,5,278.2,2.21,9999,9999,9999,9999
05-Oct-07,2007,10,5,278,6,278.2,2.11,9999,9999,9999,9999
05-Oct-07,2007,10,5,278,7,278.2,2.14,9999,9999,9999,9999
05-Oct-07,2007,10,5,278,8,278.3,2.08,9999,9999,9999,9999
05-Oct-07,2007,10,5,278,9,278.3,2.19,9999,9999,9999,9999
05-Oct-07,2007,10,5,278,10,278.4,2.12,9999,9999,9999,9999
05-Oct-07,2007,10,5,278,11,278.4,2.29,9999,9999,9999,9999
05-Oct-07,2007,10,5,278,12,278.5,2.49,9999,9999,9999,9999
05-Oct-07,2007,10,5,278,13,278.5,2.45,9999,9999,9999,9999
05-Oct-07,2007,10,5,278,14,278.5,2.6,9999,9999,9999,9999
05-Oct-07,2007,10,5,278,15,278.6,2.51,9999,9999,9999,9999
05-Oct-07,2007,10,5,278,16,278.6,2.63,9999,9999,9999,9999
05-Oct-07,2007,10,5,278,17,278.7,2.61,9999,9999,9999,9999
05-Oct-07,2007,10,5,278,18,278.7,2.66,9999,9999,9999,9999
05-Oct-07,2007,10,5,278,19,278.7,2.59,9999,9999,9999,9999
