year, month, date,day, t_mean, t_max, t_min, I, nee
1.999000000000000000e+03,1.200000000000000000e+01,2.900000000000000000e+01,3.630000000000000000e+02,8.468333333333334378e-01,5.118000000000000327e+00,-2.133999999999999897e+00,3.237299999999999844e+00,1.656038973645117318e+00
1.999000000000000000e+03,1.200000000000000000e+01,3.000000000000000000e+01,3.640000000000000000e+02,3.564291666666665304e+00,7.176000000000000156e+00,-5.659999999999999476e-01,5.759999999999999565e-01,nan
1.999000000000000000e+03,1.200000000000000000e+01,3.100000000000000000e+01,3.650000000000000000e+02,5.117999999999999439e+00,6.881999999999999673e+00,3.843999999999999861e+00,1.108800000000000008e+00,nan
2.000000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.169936666666670178e+00,9.667120000000000601e+00,6.085359999999999658e+00,3.986822826000004039e+00,nan
2.000000000000000000e+03,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,7.784400000000000652e+00,9.758960000000000079e+00,5.901679999999999815e+00,2.180222639999998879e+00,nan
2.000000000000000000e+03,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,8.190983333333333505e+00,9.667120000000000601e+00,4.340399999999999814e+00,9.279655199999998771e-01,2.222085777188323785e+00
2.000000000000000000e+03,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.812993333333332124e+00,8.748720000000000496e+00,2.595439999999999969e+00,3.217490117999999288e+00,nan
2.000000000000000000e+03,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,6.098221666666669982e+00,9.500000000000000000e+00,-5.271200000000000330e-01,3.303649619999999842e+00,nan
2.000000000000000000e+03,1.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,7.733333333333333393e+00,9.900000000000000355e+00,2.799999999999999822e+00,4.694399999999999906e+00,1.860355289940103463e+00
2.000000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,6.760416666666664298e+00,8.900000000000000355e+00,3.000000000000000000e+00,5.610599999999999810e+00,nan
2.000000000000000000e+03,1.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,5.916666666666667851e+00,8.099999999999999645e+00,3.299999999999999822e+00,6.238799999999999457e+00,1.442315049564813378e+00
2.000000000000000000e+03,1.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,1.570833333333333082e+00,5.599999999999999645e+00,-2.500000000000000000e+00,5.652000000000000135e+00,nan
2.000000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.135416666666666075e+00,5.599999999999999645e+00,-4.000000000000000000e+00,7.194599999999999440e+00,nan
2.000000000000000000e+03,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,6.383333333333331971e+00,7.400000000000000355e+00,4.400000000000000355e+00,4.408199999999999896e+00,1.448060009339425358e+00
2.000000000000000000e+03,1.000000000000000000e+00,1.200000000000000000e+01,1.200000000000000000e+01,5.112499999999999822e+00,6.599999999999999645e+00,3.299999999999999822e+00,3.452399999999999913e+00,2.526671800822749780e+00
2.000000000000000000e+03,1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,2.097916666666667318e+00,4.700000000000000178e+00,-5.999999999999999778e-01,3.796199999999999797e+00,nan
2.000000000000000000e+03,1.000000000000000000e+00,1.400000000000000000e+01,1.400000000000000000e+01,1.304166666666666918e+00,3.500000000000000000e+00,-1.600000000000000089e+00,4.834799999999999542e+00,nan
2.000000000000000000e+03,1.000000000000000000e+00,1.500000000000000000e+01,1.500000000000000000e+01,3.172916666666666163e+00,5.099999999999999645e+00,5.999999999999999778e-01,5.641199999999999548e+00,nan
2.000000000000000000e+03,1.000000000000000000e+00,1.600000000000000000e+01,1.600000000000000000e+01,1.564583333333332993e+00,4.099999999999999645e+00,-1.300000000000000044e+00,5.527800000000000047e+00,nan
2.000000000000000000e+03,1.000000000000000000e+00,1.700000000000000000e+01,1.700000000000000000e+01,2.435416666666666341e+00,4.599999999999999645e+00,-2.999999999999999889e-01,4.951799999999999535e+00,nan
2.000000000000000000e+03,1.000000000000000000e+00,1.800000000000000000e+01,1.800000000000000000e+01,3.627083333333333659e+00,5.599999999999999645e+00,2.000000000000000000e+00,3.794399999999999995e+00,nan
2.000000000000000000e+03,1.000000000000000000e+00,1.900000000000000000e+01,1.900000000000000000e+01,4.239959999999999951e+00,6.911920000000000286e+00,-1.399999999999999911e+00,2.677528440000000121e+00,nan
2.000000000000000000e+03,1.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+01,8.208333333333329707e-01,3.500000000000000000e+00,-3.600000000000000089e+00,7.523999999999999577e-01,3.061236692178669561e+00
2.000000000000000000e+03,1.000000000000000000e+00,2.100000000000000000e+01,2.100000000000000000e+01,4.391666666666667496e+00,7.400000000000000355e+00,2.500000000000000000e+00,4.215600000000000236e+00,nan
2.000000000000000000e+03,1.000000000000000000e+00,2.200000000000000000e+01,2.200000000000000000e+01,4.633333333333333748e+00,7.099999999999999645e+00,1.800000000000000044e+00,2.786399999999999988e+00,1.858459805963286193e+00
2.000000000000000000e+03,1.000000000000000000e+00,2.300000000000000000e+01,2.300000000000000000e+01,3.445833333333332860e+00,6.299999999999999822e+00,1.000000000000000000e+00,3.018599999999999728e+00,nan
2.000000000000000000e+03,1.000000000000000000e+00,2.400000000000000000e+01,2.400000000000000000e+01,1.729166666666666741e+00,5.599999999999999645e+00,-2.000000000000000000e+00,5.934599999999999653e+00,nan
2.000000000000000000e+03,1.000000000000000000e+00,2.500000000000000000e+01,2.500000000000000000e+01,-8.812500000000001998e-01,4.599999999999999645e+00,-4.400000000000000355e+00,5.851799999999999891e+00,nan
2.000000000000000000e+03,1.000000000000000000e+00,2.600000000000000000e+01,2.600000000000000000e+01,-1.491666666666666252e+00,5.299999999999999822e+00,-6.000000000000000000e+00,6.694199999999999484e+00,nan
2.000000000000000000e+03,1.000000000000000000e+00,2.700000000000000000e+01,2.700000000000000000e+01,-1.372916666666667007e+00,4.299999999999999822e+00,-8.000000000000000000e+00,7.108200000000000074e+00,nan
2.000000000000000000e+03,1.000000000000000000e+00,2.800000000000000000e+01,2.800000000000000000e+01,4.922916666666666607e+00,8.199999999999999289e+00,4.000000000000000222e-01,2.235599999999999810e+00,nan
2.000000000000000000e+03,1.000000000000000000e+00,2.900000000000000000e+01,2.900000000000000000e+01,1.087500000000000000e+01,1.219999999999999929e+01,8.500000000000000000e+00,1.681200000000000028e+00,2.465453957087861969e+00
2.000000000000000000e+03,1.000000000000000000e+00,3.000000000000000000e+01,3.000000000000000000e+01,1.119791666666666607e+01,1.250000000000000000e+01,1.000000000000000000e+01,2.372399999999999842e+00,2.471519528130134979e+00
2.000000000000000000e+03,1.000000000000000000e+00,3.100000000000000000e+01,3.100000000000000000e+01,1.014166666666666750e+01,1.180000000000000071e+01,9.099999999999999645e+00,2.278799999999999937e+00,nan
2.000000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,3.200000000000000000e+01,8.935416666666668561e+00,9.599999999999999645e+00,8.400000000000000355e+00,9.557999999999999829e-01,nan
2.000000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,3.300000000000000000e+01,7.406250000000000000e+00,9.500000000000000000e+00,4.900000000000000355e+00,6.989399999999999835e+00,1.671623477804565105e+00
2.000000000000000000e+03,2.000000000000000000e+00,3.000000000000000000e+00,3.400000000000000000e+01,5.945833333333332860e+00,8.300000000000000711e+00,2.500000000000000000e+00,3.344399999999999817e+00,nan
2.000000000000000000e+03,2.000000000000000000e+00,4.000000000000000000e+00,3.500000000000000000e+01,8.416666666666662522e+00,9.400000000000000355e+00,7.400000000000000355e+00,1.123199999999999976e+00,2.156914841621608403e+00
2.000000000000000000e+03,2.000000000000000000e+00,5.000000000000000000e+00,3.600000000000000000e+01,7.708333333333335702e+00,9.699999999999999289e+00,5.799999999999999822e+00,5.412599999999999412e+00,nan
2.000000000000000000e+03,2.000000000000000000e+00,6.000000000000000000e+00,3.700000000000000000e+01,9.404166666666670338e+00,1.040000000000000036e+01,7.500000000000000000e+00,1.072799999999999976e+00,nan
2.000000000000000000e+03,2.000000000000000000e+00,7.000000000000000000e+00,3.800000000000000000e+01,7.660416666666667318e+00,1.100000000000000000e+01,4.700000000000000178e+00,1.026000000000000023e+00,nan
2.000000000000000000e+03,2.000000000000000000e+00,8.000000000000000000e+00,3.900000000000000000e+01,9.077083333333332504e+00,1.350000000000000000e+01,5.900000000000000355e+00,5.556599999999999540e+00,nan
2.000000000000000000e+03,2.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+01,7.391666666666664831e+00,9.800000000000000711e+00,5.000000000000000000e+00,5.808600000000000207e+00,1.465775244876512229e+00
2.000000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+01,4.100000000000000000e+01,6.408333333333334991e+00,9.900000000000000355e+00,2.299999999999999822e+00,2.872799999999999798e+00,nan
2.000000000000000000e+03,2.000000000000000000e+00,1.100000000000000000e+01,4.200000000000000000e+01,5.020833333333334814e+00,9.599999999999999645e+00,4.000000000000000222e-01,6.490800000000000125e+00,nan
2.000000000000000000e+03,2.000000000000000000e+00,1.200000000000000000e+01,4.300000000000000000e+01,6.979166666666665186e+00,8.500000000000000000e+00,5.400000000000000355e+00,5.477400000000000269e+00,nan
2.000000000000000000e+03,2.000000000000000000e+00,1.300000000000000000e+01,4.400000000000000000e+01,5.512500000000000178e+00,9.400000000000000355e+00,-2.000000000000000000e+00,8.875799999999999912e+00,nan
2.000000000000000000e+03,2.000000000000000000e+00,1.400000000000000000e+01,4.500000000000000000e+01,3.975000000000000089e+00,1.040000000000000036e+01,-3.700000000000000178e+00,2.690999999999999837e+00,nan
2.000000000000000000e+03,2.000000000000000000e+00,1.500000000000000000e+01,4.600000000000000000e+01,6.110416666666665719e+00,8.199999999999999289e+00,3.399999999999999911e+00,5.201999999999999957e+00,nan
2.000000000000000000e+03,2.000000000000000000e+00,1.600000000000000000e+01,4.700000000000000000e+01,3.812500000000000444e+00,6.599999999999999645e+00,1.300000000000000044e+00,9.822599999999999554e+00,nan
2.000000000000000000e+03,2.000000000000000000e+00,1.700000000000000000e+01,4.800000000000000000e+01,4.968750000000000888e+00,7.599999999999999645e+00,1.600000000000000089e+00,9.079200000000000159e+00,nan
2.000000000000000000e+03,2.000000000000000000e+00,1.800000000000000000e+01,4.900000000000000000e+01,8.275000000000002132e+00,1.009999999999999964e+01,6.799999999999999822e+00,5.281200000000000117e+00,1.497266099612858392e+00
2.000000000000000000e+03,2.000000000000000000e+00,1.900000000000000000e+01,5.000000000000000000e+01,5.870833333333333570e+00,7.900000000000000355e+00,1.500000000000000000e+00,7.504199999999999982e+00,nan
2.000000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+01,5.100000000000000000e+01,2.489583333333333037e+00,7.799999999999999822e+00,-2.899999999999999911e+00,1.077660000000000018e+01,nan
2.000000000000000000e+03,2.000000000000000000e+00,2.100000000000000000e+01,5.200000000000000000e+01,4.883333333333332860e+00,9.300000000000000711e+00,-1.000000000000000056e-01,8.463599999999999568e+00,nan
2.000000000000000000e+03,2.000000000000000000e+00,2.200000000000000000e+01,5.300000000000000000e+01,3.035416666666666430e+00,8.199999999999999289e+00,-2.899999999999999911e+00,6.915599999999999525e+00,nan
2.000000000000000000e+03,2.000000000000000000e+00,2.300000000000000000e+01,5.400000000000000000e+01,8.799999999999998934e+00,1.090000000000000036e+01,6.799999999999999822e+00,3.578399999999999803e+00,nan
2.000000000000000000e+03,2.000000000000000000e+00,2.400000000000000000e+01,5.500000000000000000e+01,8.885416666666666075e+00,1.080000000000000071e+01,4.900000000000000355e+00,5.993999999999999773e+00,nan
2.000000000000000000e+03,2.000000000000000000e+00,2.500000000000000000e+01,5.600000000000000000e+01,4.647916666666667140e+00,8.900000000000000355e+00,5.000000000000000000e-01,1.216619999999999990e+01,nan
2.000000000000000000e+03,2.000000000000000000e+00,2.600000000000000000e+01,5.700000000000000000e+01,4.424999999999999822e+00,9.699999999999999289e+00,-1.699999999999999956e+00,9.590399999999998926e+00,nan
2.000000000000000000e+03,2.000000000000000000e+00,2.700000000000000000e+01,5.800000000000000000e+01,9.691666666666664653e+00,1.100000000000000000e+01,8.300000000000000711e+00,3.060000000000000053e+00,nan
2.000000000000000000e+03,2.000000000000000000e+00,2.800000000000000000e+01,5.900000000000000000e+01,7.333333333333332149e+00,1.000000000000000000e+01,4.700000000000000178e+00,8.307000000000000384e+00,nan
2.000000000000000000e+03,2.000000000000000000e+00,2.900000000000000000e+01,6.000000000000000000e+01,7.277083333333332682e+00,9.599999999999999645e+00,5.000000000000000000e+00,3.997799999999999798e+00,nan
2.000000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,5.039583333333333748e+00,7.799999999999999822e+00,2.500000000000000000e+00,9.082799999999998875e+00,nan
2.000000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,6.200000000000000000e+01,6.456250000000000711e+00,1.000000000000000000e+01,1.199999999999999956e+00,2.941199999999999815e+00,nan
2.000000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00,6.300000000000000000e+01,7.956249999999998046e+00,1.050000000000000000e+01,3.200000000000000178e+00,8.341200000000000614e+00,nan
2.000000000000000000e+03,3.000000000000000000e+00,4.000000000000000000e+00,6.400000000000000000e+01,3.106249999999999289e+00,6.799999999999999822e+00,2.000000000000000111e-01,1.278899999999999970e+01,nan
2.000000000000000000e+03,3.000000000000000000e+00,5.000000000000000000e+00,6.500000000000000000e+01,4.210416666666666252e+00,9.099999999999999645e+00,-1.699999999999999956e+00,9.901799999999999713e+00,nan
2.000000000000000000e+03,3.000000000000000000e+00,6.000000000000000000e+00,6.600000000000000000e+01,7.720833333333334103e+00,9.699999999999999289e+00,3.600000000000000089e+00,2.102399999999999824e+00,nan
2.000000000000000000e+03,3.000000000000000000e+00,7.000000000000000000e+00,6.700000000000000000e+01,1.059375000000000178e+01,1.319999999999999929e+01,8.000000000000000000e+00,8.650800000000000267e+00,nan
2.000000000000000000e+03,3.000000000000000000e+00,8.000000000000000000e+00,6.800000000000000000e+01,1.181458333333333854e+01,1.409999999999999964e+01,9.400000000000000355e+00,5.288400000000000212e+00,nan
2.000000000000000000e+03,3.000000000000000000e+00,9.000000000000000000e+00,6.900000000000000000e+01,1.184791666666666821e+01,1.469999999999999929e+01,1.000000000000000000e+01,1.013940000000000019e+01,nan
2.000000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+01,7.000000000000000000e+01,1.047708333333333464e+01,1.390000000000000036e+01,7.400000000000000355e+00,1.029959999999999987e+01,nan
2.000000000000000000e+03,3.000000000000000000e+00,1.100000000000000000e+01,7.100000000000000000e+01,9.110416666666667496e+00,1.200000000000000000e+01,4.700000000000000178e+00,1.191060000000000052e+01,nan
2.000000000000000000e+03,3.000000000000000000e+00,1.200000000000000000e+01,7.200000000000000000e+01,7.718750000000002665e+00,1.400000000000000000e+01,8.000000000000000444e-01,1.372320000000000029e+01,nan
2.000000000000000000e+03,3.000000000000000000e+00,1.300000000000000000e+01,7.300000000000000000e+01,9.368750000000000355e+00,1.440000000000000036e+01,2.799999999999999822e+00,8.029799999999999827e+00,nan
2.000000000000000000e+03,3.000000000000000000e+00,1.400000000000000000e+01,7.400000000000000000e+01,9.370833333333333570e+00,1.180000000000000071e+01,5.200000000000000178e+00,7.169399999999999551e+00,nan
2.000000000000000000e+03,3.000000000000000000e+00,1.500000000000000000e+01,7.500000000000000000e+01,7.064583333333330550e+00,1.209999999999999964e+01,3.000000000000000000e+00,1.633500000000000085e+01,nan
2.000000000000000000e+03,3.000000000000000000e+00,1.600000000000000000e+01,7.600000000000000000e+01,7.912500000000002309e+00,1.119999999999999929e+01,4.000000000000000000e+00,5.918400000000000105e+00,nan
